step,loss,class_acc,lr,min_lr,weight_decay,grad_norm,test_acc1,test_acc5,test_loss,test_f1,test_auc,test_recall
448,1.3054029941558838,0.7421875,0.0005989103810861707,0.0005989103810861707,0.0006000000284984708,,,,,,,
449,1.3016985654830933,0.7578125,0.0005989103810861707,0.0005989103810861707,0.0006000000284984708,2.718806028366089,,,,,,
450,1.4540469646453857,0.671875,0.0005988603224977851,0.0005988603224977851,0.0006000000284984708,,,,,,,
451,1.3023569583892822,0.7890625,0.0005988603224977851,0.0005988603224977851,0.0006000000284984708,3.5507102012634277,,,,,,
452,1.544410228729248,0.640625,0.0005988091579638422,0.0005988091579638422,0.0006000000284984708,,,,,,,
453,1.358616828918457,0.7265625,0.0005988091579638422,0.0005988091579638422,0.0006000000284984708,2.9607174396514893,,,,,,
454,1.2557439804077148,0.7734375,0.000598756829276681,0.000598756829276681,0.0006000000284984708,,,,,,,
455,1.3779287338256836,0.734375,0.000598756829276681,0.000598756829276681,0.0006000000284984708,2.277139186859131,,,,,,
456,1.4001801013946533,0.703125,0.0005987033946439624,0.0005987033946439624,0.0006000000284984708,,,,,,,
457,1.4248450994491577,0.6953125,0.0005987033946439624,0.0005987033946439624,0.0006000000284984708,2.9041748046875,,,,,,
458,1.4080475568771362,0.6875,0.0005986488540656865,0.0005986488540656865,0.0006000000284984708,,,,,,,
459,1.413950800895691,0.7265625,0.0005986488540656865,0.0005986488540656865,0.0006000000284984708,2.874000310897827,,,,,,
460,1.3306140899658203,0.7734375,0.0005985932075418532,0.0005985932075418532,0.0006000000284984708,,,,,,,
461,1.4249091148376465,0.6875,0.0005985932075418532,0.0005985932075418532,0.0006000000284984708,2.70603609085083,,,,,,
462,1.1974163055419922,0.7578125,0.0005985363968648016,0.0005985363968648016,0.0006000000284984708,,,,,,,
463,1.1361854076385498,0.8203125,0.0005985363968648016,0.0005985363968648016,0.0006000000284984708,2.864356517791748,,,,,,
464,1.3808895349502563,0.6953125,0.0005984784802421927,0.0005984784802421927,0.0006000000284984708,,,,,,,
465,1.2929741144180298,0.7265625,0.0005984784802421927,0.0005984784802421927,0.0006000000284984708,2.4796297550201416,,,,,,
466,1.2416861057281494,0.78125,0.0005984194576740265,0.0005984194576740265,0.0006000000284984708,,,,,,,
467,1.3373969793319702,0.734375,0.0005984194576740265,0.0005984194576740265,0.0006000000284984708,2.5906918048858643,,,,,,
468,1.400495171546936,0.6875,0.0005983593291603029,0.0005983593291603029,0.0006000000284984708,,,,,,,
469,1.2771037817001343,0.734375,0.0005983593291603029,0.0005983593291603029,0.0006000000284984708,3.5929691791534424,,,,,,
470,1.2877882719039917,0.7421875,0.000598298036493361,0.000598298036493361,0.0006000000284984708,,,,,,,
471,1.3216009140014648,0.703125,0.000598298036493361,0.000598298036493361,0.0006000000284984708,2.6511642932891846,,,,,,
472,1.3076720237731934,0.78125,0.0005982356378808618,0.0005982356378808618,0.0006000000284984708,,,,,,,
473,1.2934510707855225,0.7421875,0.0005982356378808618,0.0005982356378808618,0.0006000000284984708,3.4209446907043457,,,,,,
474,1.3673558235168457,0.703125,0.0005981721333228052,0.0005981721333228052,0.0006000000284984708,,,,,,,
475,1.2035366296768188,0.796875,0.0005981721333228052,0.0005981721333228052,0.0006000000284984708,2.4246344566345215,,,,,,
476,1.324002742767334,0.7421875,0.0005981075228191912,0.0005981075228191912,0.0006000000284984708,,,,,,,
477,1.3153642416000366,0.765625,0.0005981075228191912,0.0005981075228191912,0.0006000000284984708,2.372328758239746,,,,,,
478,1.2410979270935059,0.765625,0.000598041748162359,0.000598041748162359,0.0006000000284984708,,,,,,,
479,1.4624830484390259,0.6640625,0.000598041748162359,0.000598041748162359,0.0006000000284984708,3.175076723098755,,,,,,
480,1.204258918762207,0.7578125,0.0005979748675599694,0.0005979748675599694,0.0006000000284984708,,,,,,,
481,1.2137659788131714,0.78125,0.0005979748675599694,0.0005979748675599694,0.0006000000284984708,2.471550226211548,,,,,,
482,1.2946646213531494,0.75,0.0005979068810120225,0.0005979068810120225,0.0006000000284984708,,,,,,,
483,1.2461512088775635,0.7734375,0.0005979068810120225,0.0005979068810120225,0.0006000000284984708,2.7973415851593018,,,,,,
484,1.1426327228546143,0.8203125,0.0005978377885185182,0.0005978377885185182,0.0006000000284984708,,,,,,,
485,1.4238590002059937,0.7109375,0.0005978377885185182,0.0005978377885185182,0.0006000000284984708,2.6961886882781982,,,,,,
486,1.3118053674697876,0.71875,0.0005977675900794566,0.0005977675900794566,0.0006000000284984708,,,,,,,
487,1.1995487213134766,0.78125,0.0005977675900794566,0.0005977675900794566,0.0006000000284984708,2.540729522705078,,,,,,
488,1.3685386180877686,0.7265625,0.0005976962274871767,0.0005976962274871767,0.0006000000284984708,,,,,,,
489,1.2147889137268066,0.8125,0.0005976962274871767,0.0005976962274871767,0.0006000000284984708,2.8276479244232178,,,,,,
490,1.2740039825439453,0.734375,0.0005976237589493394,0.0005976237589493394,0.0006000000284984708,,,,,,,
491,1.3788330554962158,0.6875,0.0005976237589493394,0.0005976237589493394,0.0006000000284984708,3.3494417667388916,,,,,,
492,1.3708703517913818,0.6953125,0.0005975501844659448,0.0005975501844659448,0.0006000000284984708,,,,,,,
493,1.2897815704345703,0.734375,0.0005975501844659448,0.0005975501844659448,0.0006000000284984708,2.3105063438415527,,,,,,
494,1.391988754272461,0.703125,0.0005974755040369928,0.0005974755040369928,0.0006000000284984708,,,,,,,
495,1.2501988410949707,0.7734375,0.0005974755040369928,0.0005974755040369928,0.0006000000284984708,2.916517734527588,,,,,,
496,1.1875147819519043,0.8203125,0.0005973997176624835,0.0005973997176624835,0.0006000000284984708,,,,,,,
497,1.3670966625213623,0.7265625,0.0005973997176624835,0.0005973997176624835,0.0006000000284984708,2.7791600227355957,,,,,,
498,1.221265196800232,0.796875,0.0005973227671347558,0.0005973227671347558,0.0006000000284984708,,,,,,,
499,1.1065001487731934,0.828125,0.0005973227671347558,0.0005973227671347558,0.0006000000284984708,3.000281572341919,,,,,,
500,1.2004783153533936,0.796875,0.0005972447106614709,0.0005972447106614709,0.0006000000284984708,,,,,,,
501,1.1769306659698486,0.7734375,0.0005972447106614709,0.0005972447106614709,0.0006000000284984708,3.892871618270874,,,,,,
502,1.247775912284851,0.75,0.0005971655482426286,0.0005971655482426286,0.0006000000284984708,,,,,,,
503,1.2943557500839233,0.71875,0.0005971655482426286,0.0005971655482426286,0.0006000000284984708,2.636263132095337,,,,,,
504,1.216522455215454,0.7890625,0.0005970852798782289,0.0005970852798782289,0.0006000000284984708,,,,,,,
505,1.1640281677246094,0.796875,0.0005970852798782289,0.0005970852798782289,0.0006000000284984708,2.71376895904541,,,,,,
506,1.384585976600647,0.7109375,0.0005970039055682719,0.0005970039055682719,0.0006000000284984708,,,,,,,
507,1.2451612949371338,0.7734375,0.0005970039055682719,0.0005970039055682719,0.0006000000284984708,3.982954740524292,,,,,,
508,1.20018470287323,0.796875,0.0005969213671050966,0.0005969213671050966,0.0006000000284984708,,,,,,,
509,1.2601920366287231,0.71875,0.0005969213671050966,0.0005969213671050966,0.0006000000284984708,2.563490867614746,,,,,,
510,1.368225336074829,0.7578125,0.0005968377809040248,0.0005968377809040248,0.0006000000284984708,,,,,,,
511,1.2876434326171875,0.78125,0.0005968377809040248,0.0005968377809040248,0.0006000000284984708,2.481501579284668,,,,,,
512,1.3646843433380127,0.71875,0.0005967530305497348,0.0005967530305497348,0.0006000000284984708,,,,,,,
513,1.285986304283142,0.7578125,0.0005967530305497348,0.0005967530305497348,0.0006000000284984708,5.096200942993164,,,,,,
514,1.2599754333496094,0.7578125,0.0005966671742498875,0.0005966671742498875,0.0006000000284984708,,,,,,,
515,1.3359436988830566,0.734375,0.0005966671742498875,0.0005966671742498875,0.0006000000284984708,2.2982370853424072,,,,,,
516,1.0775175094604492,0.8515625,0.0005965802120044827,0.0005965802120044827,0.0006000000284984708,,,,,,,
517,1.225754976272583,0.7890625,0.0005965802120044827,0.0005965802120044827,0.0006000000284984708,2.4665679931640625,,,,,,
518,1.2992300987243652,0.7421875,0.0005964921438135207,0.0005964921438135207,0.0006000000284984708,,,,,,,
519,1.2238457202911377,0.75,0.0005964921438135207,0.0005964921438135207,0.0006000000284984708,3.438991069793701,,,,,,
520,1.2975826263427734,0.734375,0.0005964029696770012,0.0005964029696770012,0.0006000000284984708,,,,,,,
521,1.4552713632583618,0.6640625,0.0005964029696770012,0.0005964029696770012,0.0006000000284984708,3.100803852081299,,,,,,
522,1.2145497798919678,0.78125,0.0005963126313872635,0.0005963126313872635,0.0006000000284984708,,,,,,,
523,1.2648682594299316,0.75,0.0005963126313872635,0.0005963126313872635,0.0006000000284984708,2.8564021587371826,,,,,,
524,1.2340257167816162,0.765625,0.0005962212453596294,0.0005962212453596294,0.0006000000284984708,,,,,,,
525,1.2446472644805908,0.7421875,0.0005962212453596294,0.0005962212453596294,0.0006000000284984708,2.536250114440918,,,,,,
526,1.1108918190002441,0.828125,0.000596128695178777,0.000596128695178777,0.0006000000284984708,,,,,,,
527,1.2192378044128418,0.7734375,0.000596128695178777,0.000596128695178777,0.0006000000284984708,2.293827772140503,,,,,,
528,1.363111972808838,0.6875,0.0005960350972600281,0.0005960350972600281,0.0006000000284984708,,,,,,,
529,1.19053316116333,0.8046875,0.0005960350972600281,0.0005960350972600281,0.0006000000284984708,2.6089835166931152,,,,,,
530,1.2126502990722656,0.7734375,0.000595940335188061,0.000595940335188061,0.0006000000284984708,,,,,,,
531,1.1921944618225098,0.8046875,0.000595940335188061,0.000595940335188061,0.0006000000284984708,1.7795453071594238,,,,,,
532,1.116222858428955,0.828125,0.0005958444671705365,0.0005958444671705365,0.0006000000284984708,,,,,,,
533,1.304336428642273,0.7734375,0.0005958444671705365,0.0005958444671705365,0.0006000000284984708,2.5566861629486084,,,,,,
534,1.1005382537841797,0.828125,0.0005957474932074547,0.0005957474932074547,0.0006000000284984708,,,,,,,
535,1.2017712593078613,0.8125,0.0005957474932074547,0.0005957474932074547,0.0006000000284984708,2.715792179107666,,,,,,
536,1.401703119277954,0.7265625,0.0005956494132988155,0.0005956494132988155,0.0006000000284984708,,,,,,,
537,1.0189061164855957,0.875,0.0005956494132988155,0.0005956494132988155,0.0006000000284984708,2.3840622901916504,,,,,,
538,1.2295966148376465,0.765625,0.0005955502274446189,0.0005955502274446189,0.0006000000284984708,,,,,,,
539,1.2081928253173828,0.796875,0.0005955502274446189,0.0005955502274446189,0.0006000000284984708,2.4438672065734863,,,,,,
540,1.1867027282714844,0.796875,0.000595449935644865,0.000595449935644865,0.0006000000284984708,,,,,,,
541,1.1450709104537964,0.8046875,0.000595449935644865,0.000595449935644865,0.0006000000284984708,2.4112017154693604,,,,,,
542,1.1992223262786865,0.7890625,0.0005953485378995538,0.0005953485378995538,0.0006000000284984708,,,,,,,
543,1.104579210281372,0.8203125,0.0005953485378995538,0.0005953485378995538,0.0006000000284984708,2.8920204639434814,,,,,,
544,1.135174036026001,0.828125,0.0005952459760010242,0.0005952459760010242,0.0006000000284984708,,,,,,,
545,1.2733197212219238,0.75,0.0005952459760010242,0.0005952459760010242,0.0006000000284984708,3.292473077774048,,,,,,
546,1.381343126296997,0.6875,0.0005951423663645983,0.0005951423663645983,0.0006000000284984708,,,,,,,
547,1.273471713066101,0.7734375,0.0005951423663645983,0.0005951423663645983,0.0006000000284984708,3.892432689666748,,,,,,
548,1.2324954271316528,0.765625,0.000595037650782615,0.000595037650782615,0.0006000000284984708,,,,,,,
549,1.244831919670105,0.796875,0.000595037650782615,0.000595037650782615,0.0006000000284984708,2.529264450073242,,,,,,
550,1.1370010375976562,0.8203125,0.0005949317710474133,0.0005949317710474133,0.0006000000284984708,,,,,,,
551,1.2957496643066406,0.734375,0.0005949317710474133,0.0005949317710474133,0.0006000000284984708,2.606626510620117,,,,,,
552,1.19101881980896,0.7890625,0.0005948248435743153,0.0005948248435743153,0.0006000000284984708,,,,,,,
553,1.302895426750183,0.7734375,0.0005948248435743153,0.0005948248435743153,0.0006000000284984708,2.571895122528076,,,,,,
554,1.1536911725997925,0.8125,0.000594716751947999,0.000594716751947999,0.0006000000284984708,,,,,,,
555,1.126431941986084,0.8125,0.000594716751947999,0.000594716751947999,0.0006000000284984708,2.7161848545074463,,,,,,
556,1.1159111261367798,0.8125,0.0005946076125837862,0.0005946076125837862,0.0006000000284984708,,,,,,,
557,1.1506837606430054,0.796875,0.0005946076125837862,0.0005946076125837862,0.0006000000284984708,1.8536475896835327,,,,,,
558,1.2536102533340454,0.765625,0.0005944973672740161,0.0005944973672740161,0.0006000000284984708,,,,,,,
559,1.170288324356079,0.84375,0.0005944973672740161,0.0005944973672740161,0.0006000000284984708,2.3730432987213135,,,,,,
560,1.1336474418640137,0.796875,0.0005943859578110278,0.0005943859578110278,0.0006000000284984708,,,,,,,
561,1.1871006488800049,0.765625,0.0005943859578110278,0.0005943859578110278,0.0006000000284984708,2.344891309738159,,,,,,
562,1.086700201034546,0.8203125,0.000594273500610143,0.000594273500610143,0.0006000000284984708,,,,,,,
563,1.2693982124328613,0.734375,0.000594273500610143,0.000594273500610143,0.0006000000284984708,2.1581368446350098,,,,,,
564,1.316339373588562,0.71875,0.0005941598792560399,0.0005941598792560399,0.0006000000284984708,,,,,,,
565,1.2403156757354736,0.8046875,0.0005941598792560399,0.0005941598792560399,0.0006000000284984708,2.2542123794555664,,,,,,
566,1.1778526306152344,0.8203125,0.0005940452101640403,0.0005940452101640403,0.0006000000284984708,,,,,,,
567,1.2238595485687256,0.7578125,0.0005940452101640403,0.0005940452101640403,0.0006000000284984708,2.8720202445983887,,,,,,
568,1.0375099182128906,0.8515625,0.0005939294351264834,0.0005939294351264834,0.0006000000284984708,,,,,,,
569,1.3747632503509521,0.734375,0.0005939294351264834,0.0005939294351264834,0.0006000000284984708,3.6595089435577393,,,,,,
570,1.0844582319259644,0.8203125,0.0005938124959357083,0.0005938124959357083,0.0006000000284984708,,,,,,,
571,1.1827974319458008,0.8046875,0.0005938124959357083,0.0005938124959357083,0.0006000000284984708,2.8434574604034424,,,,,,
572,1.213965892791748,0.8046875,0.0005936945090070367,0.0005936945090070367,0.0006000000284984708,,,,,,,
573,1.1495376825332642,0.8125,0.0005936945090070367,0.0005936945090070367,0.0006000000284984708,2.667870283126831,,,,,,
574,1.1314715147018433,0.8125,0.0005935754161328077,0.0005935754161328077,0.0006000000284984708,,,,,,,
575,1.240898609161377,0.78125,0.0005935754161328077,0.0005935754161328077,0.0006000000284984708,2.3316280841827393,,,,,,
576,1.0874381065368652,0.8828125,0.0005934552173130214,0.0005934552173130214,0.0006000000284984708,,,,,,,
577,1.1675083637237549,0.828125,0.0005934552173130214,0.0005934552173130214,0.0006000000284984708,2.4799129962921143,,,,,,
578,1.2282888889312744,0.7890625,0.0005933339125476778,0.0005933339125476778,0.0006000000284984708,,,,,,,
579,1.0797221660614014,0.8515625,0.0005933339125476778,0.0005933339125476778,0.0006000000284984708,2.2749483585357666,,,,,,
580,1.1491048336029053,0.7734375,0.0005932115018367767,0.0005932115018367767,0.0006000000284984708,,,,,,,
581,1.321566104888916,0.765625,0.0005932115018367767,0.0005932115018367767,0.0006000000284984708,3.0717434883117676,,,,,,
582,1.1630582809448242,0.7734375,0.0005930879851803184,0.0005930879851803184,0.0006000000284984708,,,,,,,
583,1.230468988418579,0.7578125,0.0005930879851803184,0.0005930879851803184,0.0006000000284984708,2.5620338916778564,,,,,,
584,1.1654698848724365,0.7890625,0.0005929633625783026,0.0005929633625783026,0.0006000000284984708,,,,,,,
585,1.1426382064819336,0.8046875,0.0005929633625783026,0.0005929633625783026,0.0006000000284984708,2.5382821559906006,,,,,,
586,1.1575679779052734,0.8125,0.0005928376340307295,0.0005928376340307295,0.0006000000284984708,,,,,,,
587,1.1335521936416626,0.8125,0.0005928376340307295,0.0005928376340307295,0.0006000000284984708,1.9889495372772217,,,,,,
588,1.0798033475875854,0.828125,0.00059271085774526,0.00059271085774526,0.0006000000284984708,,,,,,,
589,1.1370902061462402,0.7890625,0.00059271085774526,0.00059271085774526,0.0006000000284984708,2.6207056045532227,,,,,,
590,1.0446416139602661,0.859375,0.0005925829173065722,0.0005925829173065722,0.0006000000284984708,,,,,,,
591,0.997342586517334,0.8984375,0.0005925829173065722,0.0005925829173065722,0.0006000000284984708,1.8006459474563599,,,,,,
592,1.1512830257415771,0.8046875,0.000592453929129988,0.000592453929129988,0.0006000000284984708,,,,,,,
593,1.1614781618118286,0.796875,0.000592453929129988,0.000592453929129988,0.0006000000284984708,2.343876361846924,,,,,,
594,1.0371936559677124,0.859375,0.0005923238350078464,0.0005923238350078464,0.0006000000284984708,,,,,,,
595,1.2457430362701416,0.8046875,0.0005923238350078464,0.0005923238350078464,0.0006000000284984708,3.2022879123687744,,,,,,
596,1.2969021797180176,0.75,0.0005921926349401474,0.0005921926349401474,0.0006000000284984708,,,,,,,
597,1.1190910339355469,0.84375,0.0005921926349401474,0.0005921926349401474,0.0006000000284984708,2.920114517211914,,,,,,
598,1.110123634338379,0.828125,0.0005920603289268911,0.0005920603289268911,0.0006000000284984708,,,,,,,
599,1.0759851932525635,0.8203125,0.0005920603289268911,0.0005920603289268911,0.0006000000284984708,2.085712194442749,,,,,,
600,1.1713050603866577,0.8125,0.0005919269169680774,0.0005919269169680774,0.0006000000284984708,,,,,,,
601,1.201538324356079,0.796875,0.0005919269169680774,0.0005919269169680774,0.0006000000284984708,2.6496145725250244,,,,,,
602,1.2101466655731201,0.7578125,0.0005917924572713673,0.0005917924572713673,0.0006000000284984708,,,,,,,
603,1.1302076578140259,0.8046875,0.0005917924572713673,0.0005917924572713673,0.0006000000284984708,2.1033785343170166,,,,,,
604,1.0683847665786743,0.8671875,0.0005916568334214389,0.0005916568334214389,0.0006000000284984708,,,,,,,
605,1.2470892667770386,0.8046875,0.0005916568334214389,0.0005916568334214389,0.0006000000284984708,2.4895482063293457,,,,,,
606,1.039910912513733,0.859375,0.0005915201618336141,0.0005915201618336141,0.0006000000284984708,,,,,,,
607,1.0866742134094238,0.8671875,0.0005915201618336141,0.0005915201618336141,0.0006000000284984708,2.739931583404541,,,,,,
608,1.064906120300293,0.8671875,0.0005913823843002319,0.0005913823843002319,0.0006000000284984708,,,,,,,
609,1.0764415264129639,0.84375,0.0005913823843002319,0.0005913823843002319,0.0006000000284984708,3.9471099376678467,,,,,,
610,1.0870821475982666,0.859375,0.0005912435590289533,0.0005912435590289533,0.0006000000284984708,,,,,,,
611,1.2071943283081055,0.7890625,0.0005912435590289533,0.0005912435590289533,0.0006000000284984708,2.6355655193328857,,,,,,
612,1.0594794750213623,0.859375,0.0005911035696044564,0.0005911035696044564,0.0006000000284984708,,,,,,,
613,1.1177971363067627,0.828125,0.0005911035696044564,0.0005911035696044564,0.0006000000284984708,2.175640106201172,,,,,,
614,1.0704450607299805,0.859375,0.0005909625324420631,0.0005909625324420631,0.0006000000284984708,,,,,,,
615,1.0851293802261353,0.8203125,0.0005909625324420631,0.0005909625324420631,0.0006000000284984708,1.8251808881759644,,,,,,
616,1.2148394584655762,0.8125,0.0005908203893341124,0.0005908203893341124,0.0006000000284984708,,,,,,,
617,1.2039196491241455,0.7890625,0.0005908203893341124,0.0005908203893341124,0.0006000000284984708,2.918309211730957,,,,,,
618,1.2374848127365112,0.78125,0.0005906771402806044,0.0005906771402806044,0.0006000000284984708,,,,,,,
619,1.2419354915618896,0.7890625,0.0005906771402806044,0.0005906771402806044,0.0006000000284984708,2.430678606033325,,,,,,
620,1.1552987098693848,0.8125,0.000590532785281539,0.000590532785281539,0.0006000000284984708,,,,,,,
621,1.3109573125839233,0.765625,0.000590532785281539,0.000590532785281539,0.0006000000284984708,2.2989957332611084,,,,,,
622,1.1359572410583496,0.8125,0.0005903873825445771,0.0005903873825445771,0.0006000000284984708,,,,,,,
623,1.1877083778381348,0.765625,0.0005903873825445771,0.0005903873825445771,0.0006000000284984708,2.326476573944092,,,,,,
624,1.10182523727417,0.84375,0.0005902408738620579,0.0005902408738620579,0.0006000000284984708,,,,,,,
625,1.2285194396972656,0.78125,0.0005902408738620579,0.0005902408738620579,0.0006000000284984708,3.8255324363708496,,,,,,
626,1.270508050918579,0.7265625,0.0005900932592339814,0.0005900932592339814,0.0006000000284984708,,,,,,,
627,0.910441517829895,0.90625,0.0005900932592339814,0.0005900932592339814,0.0006000000284984708,2.47367000579834,,,,,,
628,0.9973927736282349,0.8515625,0.0005899445386603475,0.0005899445386603475,0.0006000000284984708,,,,,,,
629,1.1262929439544678,0.828125,0.0005899445386603475,0.0005899445386603475,0.0006000000284984708,2.0174732208251953,,,,,,
630,1.1109539270401,0.8203125,0.0005897947703488171,0.0005897947703488171,0.0006000000284984708,,,,,,,
631,1.093631625175476,0.84375,0.0005897947703488171,0.0005897947703488171,0.0006000000284984708,3.1102099418640137,,,,,,
632,1.1882686614990234,0.796875,0.0005896438960917294,0.0005896438960917294,0.0006000000284984708,,,,,,,
633,1.1358015537261963,0.8125,0.0005896438960917294,0.0005896438960917294,0.0006000000284984708,4.508790493011475,,,,,,
634,1.0912271738052368,0.828125,0.0005894919740967453,0.0005894919740967453,0.0006000000284984708,,,,,,,
635,1.1617168188095093,0.7890625,0.0005894919740967453,0.0005894919740967453,0.0006000000284984708,3.0389392375946045,,,,,,
636,1.2338166236877441,0.7578125,0.0005893389461562037,0.0005893389461562037,0.0006000000284984708,,,,,,,
637,1.0497405529022217,0.8515625,0.0005893389461562037,0.0005893389461562037,0.0006000000284984708,2.235811710357666,,,,,,
638,1.1773512363433838,0.78125,0.0005891848122701049,0.0005891848122701049,0.0006000000284984708,,,,,,,
639,1.0588736534118652,0.859375,0.0005891848122701049,0.0005891848122701049,0.0006000000284984708,3.774855136871338,,,,,,
640,1.1190534830093384,0.828125,0.0005890295724384487,0.0005890295724384487,0.0006000000284984708,,,,,,,
641,1.2981921434402466,0.7421875,0.0005890295724384487,0.0005890295724384487,0.0006000000284984708,3.9948933124542236,,,,,,
642,1.0551955699920654,0.859375,0.000588873284868896,0.000588873284868896,0.0006000000284984708,,,,,,,
643,0.9992056488990784,0.8828125,0.000588873284868896,0.000588873284868896,0.0006000000284984708,2.3669936656951904,,,,,,
644,1.133594036102295,0.7890625,0.000588715891353786,0.000588715891353786,0.0006000000284984708,,,,,,,
645,0.9412205815315247,0.90625,0.000588715891353786,0.000588715891353786,0.0006000000284984708,2.9000437259674072,,,,,,
646,1.1577484607696533,0.8203125,0.0005885574501007795,0.0005885574501007795,0.0006000000284984708,,,,,,,
647,1.0956437587738037,0.8046875,0.0005885574501007795,0.0005885574501007795,0.0006000000284984708,2.798414945602417,,,,,,
648,1.0930380821228027,0.8359375,0.0005883979029022157,0.0005883979029022157,0.0006000000284984708,,,,,,,
649,1.091503620147705,0.8359375,0.0005883979029022157,0.0005883979029022157,0.0006000000284984708,2.8839852809906006,,,,,,
650,1.0920664072036743,0.828125,0.0005882372497580945,0.0005882372497580945,0.0006000000284984708,,,,,,,
651,1.132423758506775,0.796875,0.0005882372497580945,0.0005882372497580945,0.0006000000284984708,4.847460746765137,,,,,,
652,1.1340534687042236,0.8203125,0.0005880755488760769,0.0005880755488760769,0.0006000000284984708,,,,,,,
653,1.1142902374267578,0.8046875,0.0005880755488760769,0.0005880755488760769,0.0006000000284984708,3.3082027435302734,,,,,,
654,1.207555890083313,0.7421875,0.000587912742048502,0.000587912742048502,0.0006000000284984708,,,,,,,
655,1.2319183349609375,0.765625,0.000587912742048502,0.000587912742048502,0.0006000000284984708,3.013212203979492,,,,,,
656,1.0983821153640747,0.8671875,0.0005877488292753696,0.0005877488292753696,0.0006000000284984708,,,,,,,
657,1.1273398399353027,0.8203125,0.0005877488292753696,0.0005877488292753696,0.0006000000284984708,2.8339245319366455,,,,,,
658,1.194547176361084,0.8203125,0.0005875838687643409,0.0005875838687643409,0.0006000000284984708,,,,,,,
659,1.1791921854019165,0.8125,0.0005875838687643409,0.0005875838687643409,0.0006000000284984708,2.102989435195923,,,,,,
660,1.0314339399337769,0.859375,0.0005874178605154157,0.0005874178605154157,0.0006000000284984708,,,,,,,
661,1.144038438796997,0.7890625,0.0005874178605154157,0.0005874178605154157,0.0006000000284984708,4.172275543212891,,,,,,
662,1.1655927896499634,0.7890625,0.0005872507463209331,0.0005872507463209331,0.0006000000284984708,,,,,,,
663,0.9476168155670166,0.90625,0.0005872507463209331,0.0005872507463209331,0.0006000000284984708,3.176072120666504,,,,,,
664,1.0984101295471191,0.8203125,0.0005870825261808932,0.0005870825261808932,0.0006000000284984708,,,,,,,
665,1.032027244567871,0.859375,0.0005870825261808932,0.0005870825261808932,0.0006000000284984708,2.785456895828247,,,,,,
666,1.1704914569854736,0.78125,0.0005869132583029568,0.0005869132583029568,0.0006000000284984708,,,,,,,
667,1.151536226272583,0.8203125,0.0005869132583029568,0.0005869132583029568,0.0006000000284984708,2.2826144695281982,,,,,,
668,1.077047348022461,0.84375,0.000586742942687124,0.000586742942687124,0.0006000000284984708,,,,,,,
669,1.1562232971191406,0.7890625,0.000586742942687124,0.000586742942687124,0.0006000000284984708,2.3937442302703857,,,,,,
670,1.1554584503173828,0.78125,0.0005865715211257339,0.0005865715211257339,0.0006000000284984708,,,,,,,
671,1.253340482711792,0.78125,0.0005865715211257339,0.0005865715211257339,0.0006000000284984708,3.579373359680176,,,,,,
672,1.4074759483337402,0.7109375,0.0005863989936187863,0.0005863989936187863,0.0006000000284984708,,,,,,,
673,1.0304181575775146,0.8359375,0.0005863989936187863,0.0005863989936187863,0.0006000000284984708,2.7627828121185303,,,,,,
674,1.1302223205566406,0.8203125,0.0005862254183739424,0.0005862254183739424,0.0006000000284984708,,,,,,,
675,1.1129564046859741,0.8359375,0.0005862254183739424,0.0005862254183739424,0.0006000000284984708,2.4730489253997803,,,,,,
676,1.0175896883010864,0.8828125,0.000586050795391202,0.000586050795391202,0.0006000000284984708,,,,,,,
677,1.2332223653793335,0.78125,0.000586050795391202,0.000586050795391202,0.0006000000284984708,2.2951419353485107,,,,,,
678,1.0151190757751465,0.8203125,0.0005858750664629042,0.0005858750664629042,0.0006000000284984708,,,,,,,
679,1.0777523517608643,0.875,0.0005858750664629042,0.0005858750664629042,0.0006000000284984708,3.312234401702881,,,,,,
680,1.1017390489578247,0.84375,0.0005856982315890491,0.0005856982315890491,0.0006000000284984708,,,,,,,
681,1.068473219871521,0.84375,0.0005856982315890491,0.0005856982315890491,0.0006000000284984708,2.724925994873047,,,,,,
682,1.2030748128890991,0.7890625,0.0005855203489772975,0.0005855203489772975,0.0006000000284984708,,,,,,,
683,1.0945290327072144,0.8046875,0.0005855203489772975,0.0005855203489772975,0.0006000000284984708,3.7538363933563232,,,,,,
684,1.0593881607055664,0.84375,0.0005853414186276495,0.0005853414186276495,0.0006000000284984708,,,,,,,
685,1.1858558654785156,0.8046875,0.0005853414186276495,0.0005853414186276495,0.0006000000284984708,3.748386859893799,,,,,,
686,1.1699516773223877,0.8046875,0.0005851614405401051,0.0005851614405401051,0.0006000000284984708,,,,,,,
687,1.0614333152770996,0.8125,0.0005851614405401051,0.0005851614405401051,0.0006000000284984708,2.873781442642212,,,,,,
688,1.1053071022033691,0.84375,0.0005849802982993424,0.0005849802982993424,0.0006000000284984708,,,,,,,
689,1.1637744903564453,0.7890625,0.0005849802982993424,0.0005849802982993424,0.0006000000284984708,2.3075740337371826,,,,,,
690,1.0937252044677734,0.8203125,0.0005847981665283442,0.0005847981665283442,0.0006000000284984708,,,,,,,
691,1.1781575679779053,0.8046875,0.0005847981665283442,0.0005847981665283442,0.0006000000284984708,3.0692718029022217,,,,,,
692,1.1266545057296753,0.8203125,0.0005846149288117886,0.0005846149288117886,0.0006000000284984708,,,,,,,
