step,loss,class_acc,lr,min_lr,weight_decay,grad_norm,test_acc1,test_acc5,test_loss
448,1.2388789653778076,0.8046875,0.0005989103810861707,0.0005989103810861707,0.0006000000284984708,,,,
449,1.3808295726776123,0.7109375,0.0005989103810861707,0.0005989103810861707,0.0006000000284984708,3.972398042678833,,,
450,1.397862195968628,0.7109375,0.0005988603224977851,0.0005988603224977851,0.0006000000284984708,,,,
451,1.2182602882385254,0.78125,0.0005988603224977851,0.0005988603224977851,0.0006000000284984708,2.839099884033203,,,
452,1.5589089393615723,0.6328125,0.0005988091579638422,0.0005988091579638422,0.0006000000284984708,,,,
453,1.294661283493042,0.6953125,0.0005988091579638422,0.0005988091579638422,0.0006000000284984708,2.5595433712005615,,,
454,1.278757095336914,0.7578125,0.000598756829276681,0.000598756829276681,0.0006000000284984708,,,,
455,1.380660057067871,0.6875,0.000598756829276681,0.000598756829276681,0.0006000000284984708,2.98604416847229,,,
456,1.323244571685791,0.7109375,0.0005987033946439624,0.0005987033946439624,0.0006000000284984708,,,,
457,1.4046564102172852,0.71875,0.0005987033946439624,0.0005987033946439624,0.0006000000284984708,2.6366312503814697,,,
458,1.4999661445617676,0.6328125,0.0005986488540656865,0.0005986488540656865,0.0006000000284984708,,,,
459,1.3973667621612549,0.7109375,0.0005986488540656865,0.0005986488540656865,0.0006000000284984708,4.207383155822754,,,
460,1.298723816871643,0.71875,0.0005985932075418532,0.0005985932075418532,0.0006000000284984708,,,,
461,1.4258224964141846,0.7109375,0.0005985932075418532,0.0005985932075418532,0.0006000000284984708,3.0909423828125,,,
462,1.2274214029312134,0.78125,0.0005985363968648016,0.0005985363968648016,0.0006000000284984708,,,,
463,1.1524401903152466,0.8046875,0.0005985363968648016,0.0005985363968648016,0.0006000000284984708,2.397400379180908,,,
464,1.3185524940490723,0.7421875,0.0005984784802421927,0.0005984784802421927,0.0006000000284984708,,,,
465,1.2024245262145996,0.765625,0.0005984784802421927,0.0005984784802421927,0.0006000000284984708,3.7799341678619385,,,
466,1.245556354522705,0.828125,0.0005984194576740265,0.0005984194576740265,0.0006000000284984708,,,,
467,1.318227767944336,0.6953125,0.0005984194576740265,0.0005984194576740265,0.0006000000284984708,2.6170763969421387,,,
468,1.3908799886703491,0.703125,0.0005983593291603029,0.0005983593291603029,0.0006000000284984708,,,,
469,1.3085792064666748,0.7421875,0.0005983593291603029,0.0005983593291603029,0.0006000000284984708,2.9783854484558105,,,
470,1.2877755165100098,0.7421875,0.000598298036493361,0.000598298036493361,0.0006000000284984708,,,,
471,1.2926661968231201,0.7578125,0.000598298036493361,0.000598298036493361,0.0006000000284984708,2.1545510292053223,,,
472,1.2761955261230469,0.78125,0.0005982356378808618,0.0005982356378808618,0.0006000000284984708,,,,
473,1.3253425359725952,0.75,0.0005982356378808618,0.0005982356378808618,0.0006000000284984708,3.0406599044799805,,,
474,1.3333749771118164,0.75,0.0005981721333228052,0.0005981721333228052,0.0006000000284984708,,,,
475,1.2608458995819092,0.765625,0.0005981721333228052,0.0005981721333228052,0.0006000000284984708,2.0916364192962646,,,
476,1.3143078088760376,0.7421875,0.0005981075228191912,0.0005981075228191912,0.0006000000284984708,,,,
477,1.271479845046997,0.765625,0.0005981075228191912,0.0005981075228191912,0.0006000000284984708,2.9302356243133545,,,
478,1.2153668403625488,0.765625,0.000598041748162359,0.000598041748162359,0.0006000000284984708,,,,
479,1.4195499420166016,0.703125,0.000598041748162359,0.000598041748162359,0.0006000000284984708,2.8458268642425537,,,
480,1.2029774188995361,0.8046875,0.0005979748675599694,0.0005979748675599694,0.0006000000284984708,,,,
481,1.2600688934326172,0.734375,0.0005979748675599694,0.0005979748675599694,0.0006000000284984708,3.0446455478668213,,,
482,1.339346170425415,0.7265625,0.0005979068810120225,0.0005979068810120225,0.0006000000284984708,,,,
483,1.2493672370910645,0.78125,0.0005979068810120225,0.0005979068810120225,0.0006000000284984708,4.224065780639648,,,
484,1.2021527290344238,0.8046875,0.0005978377885185182,0.0005978377885185182,0.0006000000284984708,,,,
485,1.3805084228515625,0.765625,0.0005978377885185182,0.0005978377885185182,0.0006000000284984708,3.1493473052978516,,,
486,1.3264007568359375,0.75,0.0005977675900794566,0.0005977675900794566,0.0006000000284984708,,,,
487,1.20332670211792,0.78125,0.0005977675900794566,0.0005977675900794566,0.0006000000284984708,2.149751901626587,,,
488,1.3474276065826416,0.7265625,0.0005976962274871767,0.0005976962274871767,0.0006000000284984708,,,,
489,1.2152256965637207,0.796875,0.0005976962274871767,0.0005976962274871767,0.0006000000284984708,3.2520742416381836,,,
490,1.295662522315979,0.734375,0.0005976237589493394,0.0005976237589493394,0.0006000000284984708,,,,
491,1.4070649147033691,0.65625,0.0005976237589493394,0.0005976237589493394,0.0006000000284984708,2.9035680294036865,,,
492,1.357985258102417,0.703125,0.0005975501844659448,0.0005975501844659448,0.0006000000284984708,,,,
493,1.3020803928375244,0.75,0.0005975501844659448,0.0005975501844659448,0.0006000000284984708,2.4832117557525635,,,
494,1.4165394306182861,0.6953125,0.0005974755040369928,0.0005974755040369928,0.0006000000284984708,,,,
495,1.25872802734375,0.7578125,0.0005974755040369928,0.0005974755040369928,0.0006000000284984708,2.9544034004211426,,,
496,1.198781967163086,0.796875,0.0005973997176624835,0.0005973997176624835,0.0006000000284984708,,,,
497,1.3649898767471313,0.7109375,0.0005973997176624835,0.0005973997176624835,0.0006000000284984708,2.672463893890381,,,
498,1.197914958000183,0.8125,0.0005973227671347558,0.0005973227671347558,0.0006000000284984708,,,,
499,1.1518244743347168,0.8125,0.0005973227671347558,0.0005973227671347558,0.0006000000284984708,2.4783518314361572,,,
500,1.2552745342254639,0.7734375,0.0005972447106614709,0.0005972447106614709,0.0006000000284984708,,,,
501,1.1781893968582153,0.8046875,0.0005972447106614709,0.0005972447106614709,0.0006000000284984708,3.339812755584717,,,
502,1.2240475416183472,0.78125,0.0005971655482426286,0.0005971655482426286,0.0006000000284984708,,,,
503,1.3305925130844116,0.734375,0.0005971655482426286,0.0005971655482426286,0.0006000000284984708,2.843289613723755,,,
504,1.2042710781097412,0.8125,0.0005970852798782289,0.0005970852798782289,0.0006000000284984708,,,,
505,1.2102932929992676,0.796875,0.0005970852798782289,0.0005970852798782289,0.0006000000284984708,2.40496563911438,,,
506,1.3336421251296997,0.6875,0.0005970039055682719,0.0005970039055682719,0.0006000000284984708,,,,
507,1.1992424726486206,0.8046875,0.0005970039055682719,0.0005970039055682719,0.0006000000284984708,2.664860963821411,,,
508,1.2316104173660278,0.7578125,0.0005969213671050966,0.0005969213671050966,0.0006000000284984708,,,,
509,1.3189125061035156,0.7265625,0.0005969213671050966,0.0005969213671050966,0.0006000000284984708,2.4020538330078125,,,
510,1.39480459690094,0.7109375,0.0005968377809040248,0.0005968377809040248,0.0006000000284984708,,,,
511,1.330812692642212,0.75,0.0005968377809040248,0.0005968377809040248,0.0006000000284984708,2.613865375518799,,,
512,1.331080436706543,0.7421875,0.0005967530305497348,0.0005967530305497348,0.0006000000284984708,,,,
513,1.2815136909484863,0.75,0.0005967530305497348,0.0005967530305497348,0.0006000000284984708,4.846590042114258,,,
514,1.291769027709961,0.734375,0.0005966671742498875,0.0005966671742498875,0.0006000000284984708,,,,
515,1.3638079166412354,0.7109375,0.0005966671742498875,0.0005966671742498875,0.0006000000284984708,2.9499967098236084,,,
516,1.1177130937576294,0.8203125,0.0005965802120044827,0.0005965802120044827,0.0006000000284984708,,,,
517,1.1903421878814697,0.765625,0.0005965802120044827,0.0005965802120044827,0.0006000000284984708,2.2279703617095947,,,
518,1.3179192543029785,0.71875,0.0005964921438135207,0.0005964921438135207,0.0006000000284984708,,,,
519,1.1602790355682373,0.8125,0.0005964921438135207,0.0005964921438135207,0.0006000000284984708,4.0744829177856445,,,
520,1.2617281675338745,0.7578125,0.0005964029696770012,0.0005964029696770012,0.0006000000284984708,,,,
521,1.4115703105926514,0.703125,0.0005964029696770012,0.0005964029696770012,0.0006000000284984708,2.8757143020629883,,,
522,1.2689523696899414,0.78125,0.0005963126313872635,0.0005963126313872635,0.0006000000284984708,,,,
523,1.3152337074279785,0.7578125,0.0005963126313872635,0.0005963126313872635,0.0006000000284984708,3.82832932472229,,,
524,1.2309244871139526,0.7421875,0.0005962212453596294,0.0005962212453596294,0.0006000000284984708,,,,
525,1.204493761062622,0.8046875,0.0005962212453596294,0.0005962212453596294,0.0006000000284984708,3.447481632232666,,,
526,1.1207892894744873,0.8359375,0.000596128695178777,0.000596128695178777,0.0006000000284984708,,,,
527,1.2086687088012695,0.78125,0.000596128695178777,0.000596128695178777,0.0006000000284984708,3.2293057441711426,,,
528,1.3309855461120605,0.7109375,0.0005960350972600281,0.0005960350972600281,0.0006000000284984708,,,,
529,1.3280513286590576,0.7734375,0.0005960350972600281,0.0005960350972600281,0.0006000000284984708,2.703014612197876,,,
530,1.2649422883987427,0.7578125,0.000595940335188061,0.000595940335188061,0.0006000000284984708,,,,
531,1.2278999090194702,0.7890625,0.000595940335188061,0.000595940335188061,0.0006000000284984708,3.169804573059082,,,
532,1.1455339193344116,0.8203125,0.0005958444671705365,0.0005958444671705365,0.0006000000284984708,,,,
533,1.3597090244293213,0.734375,0.0005958444671705365,0.0005958444671705365,0.0006000000284984708,2.1784985065460205,,,
534,1.1210298538208008,0.8046875,0.0005957474932074547,0.0005957474932074547,0.0006000000284984708,,,,
535,1.22898268699646,0.796875,0.0005957474932074547,0.0005957474932074547,0.0006000000284984708,2.564389228820801,,,
536,1.4019813537597656,0.71875,0.0005956494132988155,0.0005956494132988155,0.0006000000284984708,,,,
537,1.062958002090454,0.84375,0.0005956494132988155,0.0005956494132988155,0.0006000000284984708,2.6954903602600098,,,
538,1.245640754699707,0.765625,0.0005955502274446189,0.0005955502274446189,0.0006000000284984708,,,,
539,1.1876988410949707,0.7734375,0.0005955502274446189,0.0005955502274446189,0.0006000000284984708,3.575784921646118,,,
540,1.2185946702957153,0.7578125,0.000595449935644865,0.000595449935644865,0.0006000000284984708,,,,
541,1.1725075244903564,0.8203125,0.000595449935644865,0.000595449935644865,0.0006000000284984708,2.347522735595703,,,
542,1.1598312854766846,0.828125,0.0005953485378995538,0.0005953485378995538,0.0006000000284984708,,,,
543,1.1081352233886719,0.84375,0.0005953485378995538,0.0005953485378995538,0.0006000000284984708,2.3527350425720215,,,
544,1.0651217699050903,0.8671875,0.0005952459760010242,0.0005952459760010242,0.0006000000284984708,,,,
545,1.2733142375946045,0.75,0.0005952459760010242,0.0005952459760010242,0.0006000000284984708,2.3744072914123535,,,
546,1.3706047534942627,0.6875,0.0005951423663645983,0.0005951423663645983,0.0006000000284984708,,,,
547,1.2919023036956787,0.765625,0.0005951423663645983,0.0005951423663645983,0.0006000000284984708,2.7428765296936035,,,
548,1.3110709190368652,0.71875,0.000595037650782615,0.000595037650782615,0.0006000000284984708,,,,
549,1.2055692672729492,0.7890625,0.000595037650782615,0.000595037650782615,0.0006000000284984708,4.662159442901611,,,
550,1.1448315382003784,0.8203125,0.0005949317710474133,0.0005949317710474133,0.0006000000284984708,,,,
551,1.2788214683532715,0.734375,0.0005949317710474133,0.0005949317710474133,0.0006000000284984708,2.7500264644622803,,,
552,1.1384942531585693,0.7890625,0.0005948248435743153,0.0005948248435743153,0.0006000000284984708,,,,
553,1.2953944206237793,0.7734375,0.0005948248435743153,0.0005948248435743153,0.0006000000284984708,3.328748941421509,,,
554,1.1510711908340454,0.796875,0.000594716751947999,0.000594716751947999,0.0006000000284984708,,,,
555,1.1505064964294434,0.8125,0.000594716751947999,0.000594716751947999,0.0006000000284984708,3.5249953269958496,,,
556,1.0911035537719727,0.8203125,0.0005946076125837862,0.0005946076125837862,0.0006000000284984708,,,,
557,1.1538143157958984,0.8125,0.0005946076125837862,0.0005946076125837862,0.0006000000284984708,2.478231430053711,,,
558,1.2139281034469604,0.7890625,0.0005944973672740161,0.0005944973672740161,0.0006000000284984708,,,,
559,1.1360032558441162,0.796875,0.0005944973672740161,0.0005944973672740161,0.0006000000284984708,2.4590954780578613,,,
560,1.1741416454315186,0.8125,0.0005943859578110278,0.0005943859578110278,0.0006000000284984708,,,,
561,1.2520008087158203,0.734375,0.0005943859578110278,0.0005943859578110278,0.0006000000284984708,2.35752534866333,,,
562,1.087719202041626,0.796875,0.000594273500610143,0.000594273500610143,0.0006000000284984708,,,,
563,1.3210173845291138,0.71875,0.000594273500610143,0.000594273500610143,0.0006000000284984708,2.3564438819885254,,,
564,1.3174598217010498,0.71875,0.0005941598792560399,0.0005941598792560399,0.0006000000284984708,,,,
565,1.2022175788879395,0.796875,0.0005941598792560399,0.0005941598792560399,0.0006000000284984708,3.2960996627807617,,,
566,1.194392442703247,0.7890625,0.0005940452101640403,0.0005940452101640403,0.0006000000284984708,,,,
567,1.224608063697815,0.765625,0.0005940452101640403,0.0005940452101640403,0.0006000000284984708,2.635063409805298,,,
568,1.0608575344085693,0.859375,0.0005939294351264834,0.0005939294351264834,0.0006000000284984708,,,,
569,1.3548527956008911,0.7109375,0.0005939294351264834,0.0005939294351264834,0.0006000000284984708,3.300063371658325,,,
570,1.088143229484558,0.84375,0.0005938124959357083,0.0005938124959357083,0.0006000000284984708,,,,
571,1.2771047353744507,0.765625,0.0005938124959357083,0.0005938124959357083,0.0006000000284984708,3.981621503829956,,,
572,1.1858824491500854,0.796875,0.0005936945090070367,0.0005936945090070367,0.0006000000284984708,,,,
573,1.1277226209640503,0.8359375,0.0005936945090070367,0.0005936945090070367,0.0006000000284984708,2.6080801486968994,,,
574,1.1293779611587524,0.8203125,0.0005935754161328077,0.0005935754161328077,0.0006000000284984708,,,,
575,1.158592939376831,0.7890625,0.0005935754161328077,0.0005935754161328077,0.0006000000284984708,3.1478185653686523,,,
576,1.079099178314209,0.8515625,0.0005934552173130214,0.0005934552173130214,0.0006000000284984708,,,,
577,1.1097793579101562,0.84375,0.0005934552173130214,0.0005934552173130214,0.0006000000284984708,3.0347495079040527,,,
578,1.2299368381500244,0.7890625,0.0005933339125476778,0.0005933339125476778,0.0006000000284984708,,,,
579,1.0650231838226318,0.828125,0.0005933339125476778,0.0005933339125476778,0.0006000000284984708,3.722759246826172,,,
580,1.1072161197662354,0.8203125,0.0005932115018367767,0.0005932115018367767,0.0006000000284984708,,,,
581,1.3045027256011963,0.7421875,0.0005932115018367767,0.0005932115018367767,0.0006000000284984708,3.604006767272949,,,
582,1.1257158517837524,0.7890625,0.0005930879851803184,0.0005930879851803184,0.0006000000284984708,,,,
583,1.2421627044677734,0.7265625,0.0005930879851803184,0.0005930879851803184,0.0006000000284984708,3.461649179458618,,,
584,1.0900349617004395,0.828125,0.0005929633625783026,0.0005929633625783026,0.0006000000284984708,,,,
585,1.0904285907745361,0.8125,0.0005929633625783026,0.0005929633625783026,0.0006000000284984708,4.385769844055176,,,
586,1.134775996208191,0.8203125,0.0005928376340307295,0.0005928376340307295,0.0006000000284984708,,,,
587,1.1381897926330566,0.8359375,0.0005928376340307295,0.0005928376340307295,0.0006000000284984708,2.5597214698791504,,,
588,1.1031608581542969,0.828125,0.00059271085774526,0.00059271085774526,0.0006000000284984708,,,,
589,1.142256736755371,0.8203125,0.00059271085774526,0.00059271085774526,0.0006000000284984708,2.3254292011260986,,,
590,1.0827200412750244,0.859375,0.0005925829173065722,0.0005925829173065722,0.0006000000284984708,,,,
591,1.060829997062683,0.859375,0.0005925829173065722,0.0005925829173065722,0.0006000000284984708,3.4262638092041016,,,
592,1.1230703592300415,0.8046875,0.000592453929129988,0.000592453929129988,0.0006000000284984708,,,,
593,1.120163083076477,0.8125,0.000592453929129988,0.000592453929129988,0.0006000000284984708,3.6534650325775146,,,
594,1.1013078689575195,0.8515625,0.0005923238350078464,0.0005923238350078464,0.0006000000284984708,,,,
595,1.2107757329940796,0.796875,0.0005923238350078464,0.0005923238350078464,0.0006000000284984708,4.258617877960205,,,
596,1.198181390762329,0.7734375,0.0005921926349401474,0.0005921926349401474,0.0006000000284984708,,,,
597,1.096900463104248,0.8515625,0.0005921926349401474,0.0005921926349401474,0.0006000000284984708,2.9831254482269287,,,
598,1.1322605609893799,0.8046875,0.0005920603289268911,0.0005920603289268911,0.0006000000284984708,,,,
599,1.1561895608901978,0.796875,0.0005920603289268911,0.0005920603289268911,0.0006000000284984708,2.2668635845184326,,,
600,1.1590497493743896,0.8203125,0.0005919269169680774,0.0005919269169680774,0.0006000000284984708,,,,
601,1.1827021837234497,0.7890625,0.0005919269169680774,0.0005919269169680774,0.0006000000284984708,2.45249080657959,,,
602,1.1857810020446777,0.7890625,0.0005917924572713673,0.0005917924572713673,0.0006000000284984708,,,,
603,1.1200710535049438,0.8203125,0.0005917924572713673,0.0005917924572713673,0.0006000000284984708,2.125190019607544,,,
604,1.0817179679870605,0.84375,0.0005916568334214389,0.0005916568334214389,0.0006000000284984708,,,,
605,1.2873865365982056,0.8046875,0.0005916568334214389,0.0005916568334214389,0.0006000000284984708,2.123161792755127,,,
606,1.0635865926742554,0.8359375,0.0005915201618336141,0.0005915201618336141,0.0006000000284984708,,,,
607,1.0928709506988525,0.8515625,0.0005915201618336141,0.0005915201618336141,0.0006000000284984708,3.2747931480407715,,,
608,1.1278083324432373,0.8203125,0.0005913823843002319,0.0005913823843002319,0.0006000000284984708,,,,
609,1.1158077716827393,0.828125,0.0005913823843002319,0.0005913823843002319,0.0006000000284984708,4.135446548461914,,,
610,1.0675342082977295,0.875,0.0005912435590289533,0.0005912435590289533,0.0006000000284984708,,,,
611,1.170481562614441,0.8046875,0.0005912435590289533,0.0005912435590289533,0.0006000000284984708,2.4730005264282227,,,
612,1.0948587656021118,0.84375,0.0005911035696044564,0.0005911035696044564,0.0006000000284984708,,,,
613,1.0976186990737915,0.8359375,0.0005911035696044564,0.0005911035696044564,0.0006000000284984708,2.1916351318359375,,,
614,1.0742714405059814,0.8515625,0.0005909625324420631,0.0005909625324420631,0.0006000000284984708,,,,
615,1.0768239498138428,0.84375,0.0005909625324420631,0.0005909625324420631,0.0006000000284984708,2.715609312057495,,,
616,1.1667828559875488,0.796875,0.0005908203893341124,0.0005908203893341124,0.0006000000284984708,,,,
617,1.2133957147598267,0.78125,0.0005908203893341124,0.0005908203893341124,0.0006000000284984708,2.869121789932251,,,
618,1.2293267250061035,0.7734375,0.0005906771402806044,0.0005906771402806044,0.0006000000284984708,,,,
619,1.2161469459533691,0.78125,0.0005906771402806044,0.0005906771402806044,0.0006000000284984708,2.5040700435638428,,,
620,1.0613772869110107,0.8671875,0.000590532785281539,0.000590532785281539,0.0006000000284984708,,,,
621,1.2809414863586426,0.7578125,0.000590532785281539,0.000590532785281539,0.0006000000284984708,3.0596649646759033,,,
622,1.098294973373413,0.8046875,0.0005903873825445771,0.0005903873825445771,0.0006000000284984708,,,,
623,1.1582331657409668,0.8125,0.0005903873825445771,0.0005903873825445771,0.0006000000284984708,2.601849317550659,,,
624,1.1079219579696655,0.8125,0.0005902408738620579,0.0005902408738620579,0.0006000000284984708,,,,
625,1.1494226455688477,0.8359375,0.0005902408738620579,0.0005902408738620579,0.0006000000284984708,2.9758951663970947,,,
626,1.2645606994628906,0.75,0.0005900932592339814,0.0005900932592339814,0.0006000000284984708,,,,
627,0.9386170506477356,0.921875,0.0005900932592339814,0.0005900932592339814,0.0006000000284984708,3.7588467597961426,,,
628,0.9848800897598267,0.875,0.0005899445386603475,0.0005899445386603475,0.0006000000284984708,,,,
629,1.0997700691223145,0.8046875,0.0005899445386603475,0.0005899445386603475,0.0006000000284984708,2.3180296421051025,,,
630,1.1130504608154297,0.828125,0.0005897947703488171,0.0005897947703488171,0.0006000000284984708,,,,
631,1.0936694145202637,0.8359375,0.0005897947703488171,0.0005897947703488171,0.0006000000284984708,2.725773811340332,,,
632,1.1840378046035767,0.796875,0.0005896438960917294,0.0005896438960917294,0.0006000000284984708,,,,
633,1.1910688877105713,0.796875,0.0005896438960917294,0.0005896438960917294,0.0006000000284984708,3.0928308963775635,,,
634,1.1008706092834473,0.84375,0.0005894919740967453,0.0005894919740967453,0.0006000000284984708,,,,
635,1.0924851894378662,0.8359375,0.0005894919740967453,0.0005894919740967453,0.0006000000284984708,2.307054042816162,,,
636,1.162748098373413,0.8125,0.0005893389461562037,0.0005893389461562037,0.0006000000284984708,,,,
637,1.0585014820098877,0.8515625,0.0005893389461562037,0.0005893389461562037,0.0006000000284984708,3.0114548206329346,,,
638,1.0818374156951904,0.8203125,0.0005891848122701049,0.0005891848122701049,0.0006000000284984708,,,,
639,0.9810919165611267,0.9140625,0.0005891848122701049,0.0005891848122701049,0.0006000000284984708,2.7193384170532227,,,
640,1.1526758670806885,0.796875,0.0005890295724384487,0.0005890295724384487,0.0006000000284984708,,,,
641,1.2951712608337402,0.7734375,0.0005890295724384487,0.0005890295724384487,0.0006000000284984708,2.66373348236084,,,
642,1.0614304542541504,0.875,0.000588873284868896,0.000588873284868896,0.0006000000284984708,,,,
643,1.0035972595214844,0.8515625,0.000588873284868896,0.000588873284868896,0.0006000000284984708,2.315638780593872,,,
644,1.1353716850280762,0.8046875,0.000588715891353786,0.000588715891353786,0.0006000000284984708,,,,
645,0.9682717323303223,0.890625,0.000588715891353786,0.000588715891353786,0.0006000000284984708,2.1463735103607178,,,
646,1.1689836978912354,0.828125,0.0005885574501007795,0.0005885574501007795,0.0006000000284984708,,,,
647,1.090186595916748,0.8125,0.0005885574501007795,0.0005885574501007795,0.0006000000284984708,2.8575594425201416,,,
648,1.1002302169799805,0.84375,0.0005883979029022157,0.0005883979029022157,0.0006000000284984708,,,,
649,1.0579547882080078,0.875,0.0005883979029022157,0.0005883979029022157,0.0006000000284984708,2.6360368728637695,,,
650,1.1083589792251587,0.8046875,0.0005882372497580945,0.0005882372497580945,0.0006000000284984708,,,,
651,1.1193692684173584,0.828125,0.0005882372497580945,0.0005882372497580945,0.0006000000284984708,3.322580337524414,,,
652,1.1122026443481445,0.8359375,0.0005880755488760769,0.0005880755488760769,0.0006000000284984708,,,,
653,1.0587005615234375,0.8515625,0.0005880755488760769,0.0005880755488760769,0.0006000000284984708,2.8609845638275146,,,
654,1.2211238145828247,0.7734375,0.000587912742048502,0.000587912742048502,0.0006000000284984708,,,,
655,1.161712408065796,0.8125,0.000587912742048502,0.000587912742048502,0.0006000000284984708,3.6395576000213623,,,
656,1.124094009399414,0.859375,0.0005877488292753696,0.0005877488292753696,0.0006000000284984708,,,,
657,1.1115081310272217,0.8515625,0.0005877488292753696,0.0005877488292753696,0.0006000000284984708,2.527600049972534,,,
658,1.1242984533309937,0.84375,0.0005875838687643409,0.0005875838687643409,0.0006000000284984708,,,,
659,1.187096357345581,0.8203125,0.0005875838687643409,0.0005875838687643409,0.0006000000284984708,2.4229722023010254,,,
660,0.9795598387718201,0.859375,0.0005874178605154157,0.0005874178605154157,0.0006000000284984708,,,,
661,1.0610229969024658,0.828125,0.0005874178605154157,0.0005874178605154157,0.0006000000284984708,5.264639377593994,,,
662,1.2329509258270264,0.7578125,0.0005872507463209331,0.0005872507463209331,0.0006000000284984708,,,,
663,0.9700392484664917,0.890625,0.0005872507463209331,0.0005872507463209331,0.0006000000284984708,3.5458614826202393,,,
664,1.1212730407714844,0.84375,0.0005870825261808932,0.0005870825261808932,0.0006000000284984708,,,,
665,1.0572222471237183,0.8359375,0.0005870825261808932,0.0005870825261808932,0.0006000000284984708,1.8991894721984863,,,
666,1.1441700458526611,0.8203125,0.0005869132583029568,0.0005869132583029568,0.0006000000284984708,,,,
667,1.137438178062439,0.8046875,0.0005869132583029568,0.0005869132583029568,0.0006000000284984708,2.7233240604400635,,,
668,1.0328245162963867,0.8359375,0.000586742942687124,0.000586742942687124,0.0006000000284984708,,,,
669,1.1353832483291626,0.796875,0.000586742942687124,0.000586742942687124,0.0006000000284984708,2.8616225719451904,,,
670,1.1202064752578735,0.8046875,0.0005865715211257339,0.0005865715211257339,0.0006000000284984708,,,,
671,1.2613327503204346,0.765625,0.0005865715211257339,0.0005865715211257339,0.0006000000284984708,2.752342700958252,,,
672,1.3713141679763794,0.6953125,0.0005863989936187863,0.0005863989936187863,0.0006000000284984708,,,,
673,0.9933729767799377,0.8671875,0.0005863989936187863,0.0005863989936187863,0.0006000000284984708,3.103957414627075,,,
674,1.1559257507324219,0.78125,0.0005862254183739424,0.0005862254183739424,0.0006000000284984708,,,,
675,1.094111680984497,0.8125,0.0005862254183739424,0.0005862254183739424,0.0006000000284984708,2.83119535446167,,,
676,1.0279178619384766,0.8515625,0.000586050795391202,0.000586050795391202,0.0006000000284984708,,,,
677,1.224714756011963,0.75,0.000586050795391202,0.000586050795391202,0.0006000000284984708,2.8519182205200195,,,
678,0.98004150390625,0.8828125,0.0005858750664629042,0.0005858750664629042,0.0006000000284984708,,,,
679,1.14165461063385,0.828125,0.0005858750664629042,0.0005858750664629042,0.0006000000284984708,2.6954288482666016,,,
680,1.0580787658691406,0.84375,0.0005856982315890491,0.0005856982315890491,0.0006000000284984708,,,,
681,1.0229332447052002,0.8984375,0.0005856982315890491,0.0005856982315890491,0.0006000000284984708,2.179736852645874,,,
682,1.1806427240371704,0.78125,0.0005855203489772975,0.0005855203489772975,0.0006000000284984708,,,,
683,1.0974483489990234,0.8359375,0.0005855203489772975,0.0005855203489772975,0.0006000000284984708,2.621190309524536,,,
684,1.0896062850952148,0.84375,0.0005853414186276495,0.0005853414186276495,0.0006000000284984708,,,,
685,1.2044508457183838,0.8125,0.0005853414186276495,0.0005853414186276495,0.0006000000284984708,2.642812728881836,,,
686,1.1755809783935547,0.796875,0.0005851614405401051,0.0005851614405401051,0.0006000000284984708,,,,
687,1.0276200771331787,0.8359375,0.0005851614405401051,0.0005851614405401051,0.0006000000284984708,3.3214986324310303,,,
688,1.0950819253921509,0.8046875,0.0005849802982993424,0.0005849802982993424,0.0006000000284984708,,,,
689,1.2447075843811035,0.8046875,0.0005849802982993424,0.0005849802982993424,0.0006000000284984708,2.752152919769287,,,
690,1.1516356468200684,0.7734375,0.0005847981665283442,0.0005847981665283442,0.0006000000284984708,,,,
691,1.187791109085083,0.8046875,0.0005847981665283442,0.0005847981665283442,0.0006000000284984708,3.6232094764709473,,,
692,1.1304306983947754,0.84375,0.0005846149288117886,0.0005846149288117886,0.0006000000284984708,,,,
693,1.1954402923583984,0.765625,0.0005846149288117886,0.0005846149288117886,0.0006000000284984708,3.8389575481414795,,,
694,1.1353466510772705,0.796875,0.0005844306433573365,0.0005844306433573365,0.0006000000284984708,,,,
695,1.1359139680862427,0.8203125,0.0005844306433573365,0.0005844306433573365,0.0006000000284984708,4.472566604614258,,,
696,0.9893244504928589,0.8828125,0.000584245310164988,0.000584245310164988,0.0006000000284984708,,,,
697,1.0351173877716064,0.8515625,0.000584245310164988,0.000584245310164988,0.0006000000284984708,2.9356467723846436,,,
698,0.9867827296257019,0.859375,0.0005840588710270822,0.0005840588710270822,0.0006000000284984708,,,,
699,1.0485434532165527,0.859375,0.0005840588710270822,0.0005840588710270822,0.0006000000284984708,3.46061110496521,,,
700,1.1213330030441284,0.84375,0.0005838713841512799,0.0005838713841512799,0.0006000000284984708,,,,
701,1.1038682460784912,0.828125,0.0005838713841512799,0.0005838713841512799,0.0006000000284984708,3.3617711067199707,,,
702,1.0818531513214111,0.84375,0.0005836827913299203,0.0005836827913299203,0.0006000000284984708,,,,
703,1.0881365537643433,0.84375,0.0005836827913299203,0.0005836827913299203,0.0006000000284984708,2.864762783050537,,,
704,1.076184868812561,0.8515625,0.0005834932089783251,0.0005834932089783251,0.0006000000284984708,,,,
705,1.0252186059951782,0.875,0.0005834932089783251,0.0005834932089783251,0.0006000000284984708,2.3394296169281006,,,
706,1.1597381830215454,0.8046875,0.0005833025206811726,0.0005833025206811726,0.0006000000284984708,,,,
